Profit99,Online99,Age99,Inc99,Tenure99,District99,ID
-103,0,4,7,17.66,1200,831
-2,1,2,7,11.41,1200,832
-6,0,,,4.25,1200,833
124,0,5,7,10.41,1200,834
-5,0,,3,0.91,1200,835
-21,0,3,3,0.83,1200,836
-5,0,4,7,3.5,1200,837
141,0,4,6,10.58,1200,838
326,0,4,9,4.66,1200,839
108,0,,,19.33,1200,840
-69,0,4,3,9.66,1200,841
-13,0,,,3.91,1200,842
1130,0,5,9,6.66,1200,843
-61,0,7,1,26.25,1200,844
-34,1,3,1,16.58,1300,845
-75,1,3,8,10.58,1200,846
25,0,4,6,26.75,1200,847
-122,0,4,2,3.83,1200,848
292,0,7,6,30.08,1200,849
-29,0,5,6,13.83,1200,850
76,0,5,6,5.16,1200,851
-6,0,4,3,1.16,1200,852
-38,0,,,10.08,1200,853
422,0,2,7,6.75,1200,854
-23,0,4,6,10.91,1200,855
302,0,4,6,28.41,1300,856
187,0,,,19.41,1300,857
3,0,4,5,13.5,1100,858
-66,0,6,8,23.5,1200,859
-29,0,3,5,1.5,1200,860
385,0,,,11.5,1200,861
344,0,6,6,28.16,1200,862
-53,0,6,6,2.91,1200,863
510,0,,,30.41,1300,864
-17,0,,,7.83,1300,865
520,0,4,8,15.91,1200,866
390,1,2,3,8.75,1200,867
-47,0,,,4.25,1200,868
179,0,3,6,12.75,1200,869
46,0,,,5.83,1200,870
-31,0,,,7.5,1200,871
-39,1,4,6,15.25,1200,872
185,1,4,8,3,1200,873
-55,1,,,2.5,1200,874
465,0,3,8,12.58,1200,875
375,0,5,6,7.83,1200,876
351,0,,,4.83,1100,877
-42,0,2,8,6.66,1300,878
70,0,7,5,2.58,1300,879
129,0,,,8.25,1200,880
-5,0,4,1,23.91,1100,881
48,0,3,8,17.5,1200,882
42,0,5,4,26.16,1300,883
-67,0,6,6,30.41,1200,884
1,0,,,0.41,1200,885
70,0,3,9,18.08,1200,886
875,0,5,6,13.16,1200,887
-31,0,6,6,1.41,1100,888
-34,1,3,9,6.75,1200,889
14,0,,,13.25,1200,890
-27,1,1,9,0.91,1200,891
15,1,5,2,3.41,1200,892
-3,0,3,7,9.41,1200,893
617,0,5,9,26.75,1200,894
-19,0,3,1,5.91,1200,895
43,0,6,7,23.83,1200,896
19,0,,,5.66,1200,897
957,0,,,14.08,1200,898
821,0,,,29.16,1300,899
-128,0,5,4,27.91,1200,900
169,0,6,1,8.16,1300,901
185,0,3,9,4.83,1200,902
3,0,4,7,26.33,1200,903
-70,0,,,2.25,1100,904
317,0,,,1.58,1200,905
-4,1,4,4,1.58,1300,906
-22,1,2,1,8.08,1200,907
-146,0,3,4,20.33,1300,908
-28,0,1,3,2.5,1200,909
122,1,,,1.91,1200,910
-22,0,3,7,19.58,1200,911
44,0,3,,5,1200,912
-28,0,7,6,31.58,1200,913
239,0,7,3,22.08,1200,914
101,0,4,7,3.41,1200,915
-60,0,,,8.5,1300,916
1095,0,4,8,10.16,1200,917
-8,0,,,1.41,1200,918
6,1,2,1,2.58,1200,919
-3,0,,,4.83,1200,920
-32,0,,,0.33,1300,921
714,0,7,,23.75,1200,922
-54,0,5,6,6.41,1200,923
-109,0,2,3,1.08,1200,924
-31,0,5,6,7.58,1100,925
-62,0,2,5,5.41,1100,926
203,0,,,10.75,1200,927
-44,0,,,7.58,1100,928
62,0,3,5,13.83,1200,929
28,0,3,6,9.5,1200,930
-67,0,,1,1.41,1100,931
-1,0,3,,1.5,1300,932
501,0,3,8,4.33,1200,933
746,0,3,6,9.08,1200,934
5,0,,,5.33,1200,935
-9,0,,,1.41,1300,936
-97,0,,,7.41,1200,937
174,0,5,4,1.25,1200,938
-159,0,5,3,14.41,1200,939
-40,0,,,1.5,1300,940
-63,0,2,6,6.33,1200,941
605,0,,,2.5,1200,942
-3,0,4,9,0.66,1200,943
-15,0,2,6,8.16,1200,944
-32,0,3,6,4.75,1100,945
709,0,5,7,9.5,1200,946
-126,0,5,3,33.08,1300,947
215,0,5,2,37.25,1200,948
-27,0,4,7,6.41,1200,949
-44,0,,,9.66,1200,950
90,0,7,4,22.91,1200,951
-34,0,2,3,7.08,1200,952
-57,0,7,7,7.83,1200,953
-7,0,3,8,2.58,1200,954
-11,0,,1,4.25,1200,955
166,1,4,4,13.83,1200,956
206,0,,,16.25,1300,957
21,0,7,5,24.91,1300,958
-35,1,,,0.66,1200,959
146,0,4,9,12.58,1200,960
-80,0,,,1.33,1200,961
2039,0,6,1,24.16,1100,962
-26,0,3,4,22.91,1100,963
-50,0,,3,2.58,1100,964
1599,0,5,6,25.83,1200,965
77,0,5,7,4,1200,966
28,0,4,6,14.58,1100,967
78,0,4,5,16.91,1200,968
1,0,,,0.41,1200,969
416,0,,,14.33,1200,970
-15,0,,,1.41,1100,971
-55,1,,,2.16,1200,972
-15,0,,,3.83,1200,973
-56,1,3,6,6.5,1200,974
76,0,7,4,18.16,1200,975
141,0,4,7,10.5,1200,976
-30,0,,,7.5,1100,977
16,0,4,2,22.25,1300,978
-39,0,3,6,7.5,1100,979
-16,0,7,3,15.5,1200,980
224,0,7,9,4.5,1200,981
530,0,,,5.25,1200,982
-44,0,4,6,4.41,1100,983
15,0,,,1.08,1200,984
-17,1,2,5,4.58,1200,985
-2,0,,,2.66,1100,986
24,0,,,13,1300,987
-23,0,3,6,0.66,1200,988
854,0,5,6,27.75,1200,989
195,0,7,8,12.66,1200,990
48,0,,,5.41,1200,991
49,0,3,8,3.75,1300,992
211,0,,,7.66,1200,993
-13,0,4,9,25.33,1200,994
-58,0,3,3,4.58,1100,995
87,0,6,2,15.5,1100,996
127,0,5,7,8.41,1200,997
233,0,4,7,13.5,1200,998
294,0,3,4,14.16,1200,999
150,0,,,12.83,1200,1000
-17,0,,,33.66,1300,1001
-17,1,1,1,12.16,1300,1002
-17,0,,,6.91,1200,1003
21,0,4,7,17.66,1300,1004
-46,0,,,5.25,1200,1005
-58,1,3,5,6.41,1100,1006
-7,0,3,7,1.08,1300,1007
11,0,,,2.25,1200,1008
-34,0,3,3,6,1200,1009
106,0,5,5,28.16,1200,1010
-88,1,,3,9.5,1200,1011
-71,0,7,6,0.33,1200,1012
320,0,,,20.91,1200,1013
457,1,4,1,21.25,1200,1014
3,0,,,8.25,1200,1015
79,1,3,6,15.5,1200,1016
36,0,4,4,3.91,1200,1017
450,0,7,8,15.83,1200,1018
-67,0,7,8,18.66,1200,1019
84,0,3,6,10.41,1200,1020
22,0,,,0.33,1200,1021
4,0,,,4.58,1200,1022
182,0,5,6,5.66,1200,1023
-76,0,3,6,9.41,1100,1024
-14,0,,,2.08,1200,1025
406,0,,,4,1300,1026
64,0,5,6,1.16,1200,1027
-70,0,,,3.41,1200,1028
-89,1,,,1.33,1200,1029
-10,0,4,1,9.41,1200,1030
-30,0,4,5,6.58,1200,1031
-187,0,,,6.58,1200,1032
496,1,4,9,14.66,1200,1033
60,1,3,6,22.58,1200,1034
-20,1,2,7,0.41,1200,1035
108,0,7,6,10.91,1300,1036
440,0,3,7,10.5,1300,1037
261,0,3,4,0.91,1200,1038
651,0,,,40,1100,1039
-37,1,4,6,1,1200,1040
-9,0,5,3,8.41,1300,1041
114,0,2,4,2.33,1200,1042
100,0,2,1,2.83,1100,1043
-32,0,4,4,8.5,1100,1044
-43,0,5,5,10.25,1100,1045
-29,0,,,22.58,1200,1046
118,0,5,3,21.16,1200,1047
82,0,,,7.41,1300,1048
-81,1,2,1,10,1200,1049
-16,0,7,4,1.83,1300,1050
-142,1,2,8,11,1200,1051
-25,0,,,14.66,1100,1052
-23,0,4,3,2.41,1300,1053
-54,0,4,5,6.83,1100,1054
-86,0,,,5.25,1100,1055
354,0,6,5,3.75,1200,1056
236,0,3,7,10.33,1200,1057
-65,0,,,0.41,1200,1058
-29,0,3,1,3.33,1200,1059
-9,0,3,5,4.75,1200,1060
-48,0,4,8,6.08,1200,1061
129,0,5,7,27.83,1200,1062
-49,0,4,4,5.5,1200,1063
29,0,3,7,17.66,1200,1064
136,0,7,1,28.41,1300,1065
0,0,,,12.75,1200,1066
80,0,2,7,9.5,1200,1067
433,0,7,4,10.41,1200,1068
-61,0,6,4,31.25,1300,1069
-57,0,6,1,16.16,1100,1070
-55,0,2,3,3.91,1200,1071
-83,0,,,0.41,1200,1072
-18,0,,,21.16,1200,1073
323,0,3,7,4.66,1300,1074
502,0,,,2.83,1200,1075
-38,0,2,1,4.25,1200,1076
124,1,3,5,3.41,1200,1077
1980,0,2,5,12.41,1200,1078
-2,0,,,13.41,1200,1079
-34,0,,,1.08,1300,1080
111,0,7,2,20.5,1200,1081
-33,1,,,1.25,1200,1082
-27,1,2,5,4.75,1200,1083
71,0,,6,3.08,1200,1084
65,0,5,6,3.41,1200,1085
161,0,,,3.5,1200,1086
502,0,7,4,31.83,1200,1087
-30,0,,,20.5,1200,1088
978,0,,6,6.08,1200,1089
-67,0,,,19.33,1100,1090
-78,0,6,2,7.75,1300,1091
-3,0,,,3.75,1200,1092
37,0,,,6.91,1200,1093
-37,0,7,1,6.08,1300,1094
68,1,3,5,5.33,1300,1095
-13,1,,,1.5,1100,1096
-22,0,5,5,1.33,1200,1097
-16,0,,,22.75,1300,1098
-63,0,6,6,2.33,1200,1099
-33,0,,,8.75,1100,1100
-116,0,,,6.41,1200,1101
17,0,,,24.25,1100,1102
-132,0,5,9,4.33,1200,1103
546,0,4,9,19.25,1200,1104
-19,0,4,8,18.75,1200,1105
-37,0,5,5,30.08,1200,1106
64,0,5,8,5.08,1300,1107
-96,0,2,7,7.41,1200,1108
1,0,,,12.83,1200,1109
39,0,4,6,0.41,1200,1110
647,0,3,7,3.16,1200,1111
-116,0,2,1,4.66,1200,1112
-12,1,2,5,7.5,1200,1113
207,0,2,8,7.41,1200,1114
-34,0,6,8,6.83,1200,1115
-38,0,4,8,5.25,1200,1116
-100,0,3,7,4.16,1200,1117
-20,0,4,2,4.33,1100,1118
-29,0,2,4,3.75,1300,1119
-49,0,7,8,4.66,1200,1120
101,1,3,5,13.08,1200,1121
-55,0,,,0.41,1100,1122
-7,0,,,1.58,1200,1123
151,0,5,3,5.33,1100,1124
24,0,2,7,1.5,1300,1125
192,1,2,9,4.16,1200,1126
-70,1,2,8,7.33,1200,1127
1073,0,,,5.16,1200,1128
367,0,6,6,27,1200,1129
406,0,5,6,21.41,1200,1130
-15,0,3,5,7.41,1200,1131
-66,0,1,1,9.33,1300,1132
-16,0,2,5,5.25,1200,1133
-24,0,1,7,3,1200,1134
0,0,,,0.5,1200,1135
-34,0,3,5,13.91,1200,1136
86,0,,,5.41,1300,1137
95,0,4,5,3.5,1100,1138
274,0,4,5,4.08,1200,1139
-161,0,,,2.41,1200,1140
14,0,3,3,3.41,1200,1141
101,0,7,7,22.75,1200,1142
264,1,2,7,1.83,1200,1143
-8,0,,,1.16,1200,1144
68,0,3,5,3.75,1100,1145
-52,0,5,6,2.66,1200,1146
-23,0,,,5.33,1200,1147
-42,0,4,1,14.75,1300,1148
-24,0,4,7,3.5,1200,1149
-87,0,,,5.75,1200,1150
-48,0,2,6,1.83,1200,1151
106,0,,,14.91,1200,1152
208,1,3,7,6.75,1200,1153
-34,0,3,6,6.16,1100,1154
934,0,2,2,7.41,1100,1155
-30,0,,,1.16,1300,1156
-20,0,1,3,3.16,1300,1157
46,0,6,4,20.16,1200,1158
379,0,,,7.83,1200,1159
440,0,3,6,3.25,1300,1160
-27,0,2,,5.41,1200,1161
44,0,,,6.41,1300,1162
724,0,6,5,30.08,1200,1163
-59,0,3,6,2.16,1200,1164
-32,0,5,8,10.58,1100,1165
144,0,3,6,6.08,1200,1166
-37,0,,,15.66,1200,1167
-29,1,4,9,12.08,1200,1168
-5,0,2,9,5.83,1200,1169
-200,0,,,16.5,1200,1170
848,0,3,9,3.58,1200,1171
294,0,3,7,11.58,1200,1172
313,0,4,4,23.58,1200,1173
306,0,,6,25.91,1300,1174
-3,0,2,6,5.16,1200,1175
754,0,7,4,10.41,1200,1176
344,0,4,7,5.25,1100,1177
-60,1,2,8,5.33,1200,1178
736,0,3,6,7.41,1200,1179
-27,0,1,1,7.41,1200,1180
-51,0,6,6,7.5,1200,1181
34,0,2,1,1.66,1200,1182
124,1,4,6,17.41,1200,1183
424,0,3,4,7,1300,1184
12,1,,,6.66,1200,1185
87,0,2,6,3.91,1200,1186
-43,0,4,8,15.08,1200,1187
-46,0,4,8,17.5,1200,1188
81,1,6,3,13.33,1200,1189
-38,0,3,1,8,1300,1190
67,1,1,6,1.75,1200,1191
109,0,2,2,9.91,1200,1192
-3,0,2,1,0.75,1300,1193
267,0,6,3,22.08,1300,1194
74,0,5,5,15.91,1200,1195
273,0,6,5,33.83,1100,1196
-29,0,5,4,2.41,1200,1197
120,0,,,13.08,1200,1198
18,0,2,6,4.75,1100,1199
-99,0,2,6,7.41,1200,1200
-88,0,3,4,9.66,1300,1201
-4,0,6,9,21.66,1200,1202
109,0,,,4,1200,1203
-19,1,,,3.08,1200,1204
201,0,3,4,5.66,1200,1205
-1,0,3,5,3.75,1100,1206
469,0,2,6,5.08,1200,1207
-36,0,2,3,2.58,1200,1208
-8,0,1,3,2.91,1200,1209
-13,0,2,6,2.5,1200,1210
1005,0,6,4,17.75,1200,1211
1562,0,5,6,2.83,1300,1212
832,0,7,4,1,1200,1213
-51,0,2,6,2.5,1200,1214
-64,0,6,1,3.33,1200,1215
-62,0,6,6,32.41,1200,1216
-35,1,,,1.08,1200,1217
119,0,5,6,7.75,1200,1218
0,0,4,6,10.83,1200,1219
-36,0,,,0.16,1200,1220
80,0,4,4,4.58,1200,1221
-41,0,4,5,28.41,1200,1222
150,0,6,3,11.25,1200,1223
-6,1,,,2.83,1200,1224
480,0,4,7,8.08,1200,1225
-40,0,3,2,5.58,1200,1226
82,0,3,4,2.16,1300,1227
-38,0,2,6,8.5,1200,1228
488,0,5,6,6.25,1200,1229
-20,0,,,7.66,1200,1230
14,0,,,2.16,1200,1231
-18,1,,,10.25,1200,1232
202,0,4,9,27.08,1200,1233
-29,0,,,4.91,1200,1234
-14,0,4,6,7.41,1200,1235
2,0,4,7,6.66,1300,1236
159,0,7,6,26.25,1200,1237
246,1,4,6,28.75,1200,1238
127,0,4,7,15.66,1200,1239
249,0,4,3,2.08,1200,1240
-72,0,4,7,16,1100,1241
-88,1,5,9,35.66,1200,1242
64,0,3,1,1.25,1200,1243
117,0,4,6,14.25,1300,1244
-17,0,3,5,14.25,1200,1245
-1,0,2,5,5.41,1200,1246
43,0,,,4.41,1100,1247
227,0,2,7,6.91,1200,1248
-183,0,3,7,2.75,1200,1249
-21,1,2,9,5.08,1200,1250
433,0,,,3.41,1200,1251
996,0,4,7,18.66,1200,1252
416,0,4,7,8.83,1200,1253
12,0,,,1,1200,1254
-19,0,,,6.41,1200,1255
41,0,7,6,12.75,1200,1256
24,1,7,1,29.91,1300,1257
-58,0,3,7,6.83,1200,1258
-71,0,5,4,12.83,1100,1259
-94,0,3,6,10.08,1200,1260
-25,0,,,1.5,1200,1261
2063,0,3,9,2.75,1200,1262
-31,0,4,3,8.91,1200,1263
19,0,3,7,24.16,1100,1264
417,0,5,7,27.66,1200,1265
-18,0,3,1,0.66,1300,1266
-2,0,4,3,5.83,1300,1267
275,0,4,3,11.91,1100,1268
17,0,,,1,1200,1269
38,0,6,7,13.25,1200,1270
-6,0,2,3,2.25,1200,1271
425,0,5,5,30,1200,1272
-70,0,7,3,1.5,1200,1273
-55,0,2,7,2.16,1200,1274
-13,0,4,3,8.91,1200,1275
-26,0,3,1,3.58,1100,1276
80,1,3,8,11.5,1300,1277
366,0,7,3,19.16,1200,1278
641,0,7,7,14.33,1100,1279
61,0,5,6,6,1200,1280
220,0,2,8,10.41,1300,1281
369,0,2,5,25.25,1300,1282
46,0,,,0.41,1200,1283
-152,0,2,7,16.33,1200,1284
128,1,2,7,9.5,1200,1285
-113,0,6,4,37.58,1200,1286
327,0,4,9,6.5,1200,1287
-8,0,2,,3.08,1200,1288
1027,0,6,6,0.5,1200,1289
-30,0,,,10.41,1100,1290
73,0,6,6,1.5,1200,1291
-181,0,4,6,2.41,1100,1292
-24,0,3,9,8.33,1200,1293
958,0,4,7,8.91,1200,1294
-53,0,,1,19.66,1100,1295
-20,0,4,4,3.75,1200,1296
58,0,2,7,4.33,1200,1297
16,0,,,9,1200,1298
-7,0,6,3,5.5,1200,1299
-60,0,6,3,0.83,1200,1300
-89,0,4,7,18.08,1200,1301
-30,0,,,0.66,1200,1302
110,0,3,5,19.25,1200,1303
336,0,3,7,4.25,1200,1304
12,0,,1,1.33,1200,1305
429,0,4,7,22.08,1200,1306
-8,0,3,2,4.91,1200,1307
-90,0,6,3,3.83,1200,1308
331,0,,,22.08,1300,1309
-64,0,4,9,1,1200,1310
-186,1,4,9,20.83,1200,1311
-50,0,,1,11.33,1200,1312
115,0,4,6,17.25,1300,1313
25,0,7,6,15,1300,1314
25,0,5,3,19.33,1200,1315
10,0,,,0.25,1200,1316
658,0,5,9,11.83,1200,1317
-29,0,,,0.58,1200,1318
770,1,3,9,6.75,1200,1319
-33,0,3,6,5.16,1300,1320
392,0,4,5,25.5,1100,1321
-142,0,7,7,20.83,1200,1322
80,0,3,6,5,1200,1323
370,1,3,7,7.16,1200,1324
-23,0,,,3.25,1200,1325
-7,0,,,4.75,1200,1326
603,0,2,6,9.83,1200,1327
-28,1,,,6.16,1100,1328
-17,0,4,6,27.33,1200,1329
-10,0,4,7,3.5,1100,1330
176,0,6,1,0.41,1200,1331
-26,0,6,5,12,1300,1332
169,0,5,8,7.41,1200,1333
-194,0,2,3,6.91,1200,1334
-27,0,3,4,5.08,1200,1335
-15,0,5,4,4,1100,1336
434,0,7,3,22.08,1200,1337
327,1,,,4.08,1200,1338
-179,0,1,8,4.75,1200,1339
149,0,,,17,1200,1340
12,0,2,1,1.91,1200,1341
3,0,4,9,4.25,1200,1342
-29,0,3,4,0.33,1200,1343
-21,0,7,8,9.41,1200,1344
80,0,2,2,6.58,1200,1345
-22,1,2,6,8.16,1200,1346
56,0,6,7,8.08,1200,1347
-2,0,3,7,1.41,1300,1348
5,0,5,3,23.58,1300,1349
1,0,,,0.5,1200,1350
223,0,,,8.83,1200,1351
83,0,5,7,16.75,1100,1352
-30,1,3,3,2.5,1200,1353
26,0,3,5,4.66,1200,1354
-71,0,3,2,7.91,1100,1355
-34,0,3,8,20.75,1200,1356
194,0,7,1,26.25,1300,1357
-93,0,4,6,11,1300,1358
980,0,7,8,2.25,1200,1359
39,0,,,29.66,1200,1360
1550,1,5,8,10.5,1200,1361
174,1,4,6,5.58,1200,1362
-71,1,1,3,11,1200,1363
-60,0,4,3,1.41,1200,1364
-1,0,,,4.41,1200,1365
286,0,5,5,7.58,1300,1366
98,1,,,21.41,1100,1367
928,0,,,12.16,1300,1368
-133,0,5,6,17.91,1100,1369
29,0,5,9,7.16,1200,1370
269,0,3,7,14.25,1200,1371
121,0,,,0.58,1200,1372
-57,0,5,6,27.33,1200,1373
7,1,6,7,15.75,1200,1374
1037,0,3,7,10.16,1200,1375
-34,0,2,5,3.75,1100,1376
-77,1,2,3,7.33,1200,1377
203,0,3,7,7.41,1200,1378
197,0,,,12.83,1200,1379
409,0,,,17.08,1200,1380
-29,0,,,2.25,1300,1381
34,0,4,9,15.33,1200,1382
420,0,2,8,2,1200,1383
-68,0,7,,11.5,1200,1384
-177,0,4,6,12.25,1200,1385
-2,0,4,9,6.33,1100,1386
-3,0,,,0.33,1200,1387
148,0,3,7,7.58,1200,1388
31,0,5,6,37.66,1200,1389
-69,0,7,2,21.83,1200,1390
342,0,3,8,18.08,1200,1391
-4,1,2,6,7.58,1200,1392
757,0,5,4,9.16,1200,1393
81,0,3,4,6.5,1200,1394
-70,0,6,4,3.25,1200,1395
-29,0,5,1,6.66,1200,1396
-21,0,3,3,4.75,1200,1397
-7,0,3,,4.25,1200,1398
317,0,3,8,11.5,1200,1399
-52,0,,,24.91,1200,1400
14,0,4,7,22.41,1200,1401
62,0,4,6,6.91,1200,1402
-113,0,2,1,7.75,1100,1403
-53,0,4,6,17,1200,1404
-11,0,6,1,28.83,1200,1405
-91,0,,,5.08,1100,1406
87,0,2,4,4.66,1300,1407
-70,0,,,7.16,1200,1408
-32,0,,,6.41,1200,1409
75,0,2,1,1.41,1200,1410
34,0,7,5,5.16,1200,1411
-25,0,4,8,1.08,1200,1412
326,0,4,9,4.66,1200,1413
-29,0,2,2,1.75,1200,1414
-21,0,,,2.5,1200,1415
-1,1,2,4,6.75,1200,1416
125,1,3,9,13.58,1200,1417
147,0,6,3,6.08,1300,1418
-41,0,5,4,0.5,1200,1419
-9,0,4,7,10.83,1200,1420
-37,0,7,7,13.75,1100,1421
-77,0,,,6.66,1100,1422
24,0,,,18.66,1200,1423
-1,0,3,2,12.5,1200,1424
0,0,,,1.33,1300,1425
32,0,4,7,6.16,1200,1426
74,0,1,2,2.83,1200,1427
58,0,4,9,16.33,1200,1428
-50,0,,,1.33,1200,1429
-23,0,7,7,22.08,1200,1430
-35,0,,,0.75,1100,1431
11,0,,,0.91,1200,1432
-12,0,2,4,5.33,1200,1433
-8,1,2,4,3.08,1300,1434
191,1,2,3,5.91,1200,1435
60,0,5,9,23.5,1200,1436
-132,0,,,3.33,1200,1437
18,0,2,3,1,1200,1438
-194,1,4,7,4.25,1100,1439
36,0,3,7,10.41,1200,1440
750,0,3,6,18.25,1100,1441
7,1,1,,5.5,1200,1442
280,0,5,8,21.41,1300,1443
63,0,4,5,5.58,1200,1444
-126,0,,,9.41,1200,1445
855,0,4,8,38.5,1200,1446
104,0,5,5,4.58,1300,1447
-94,0,2,6,5.75,1200,1448
-69,0,7,8,22.08,1300,1449
571,0,2,6,5.58,1200,1450
-5,0,6,,0.5,1200,1451
621,0,5,9,5.75,1200,1452
883,1,7,6,5.5,1200,1453
-112,1,,,21.33,1200,1454
-25,0,2,6,6.16,1200,1455
-48,0,3,7,13.91,1200,1456
219,0,4,8,6.66,1200,1457
-3,0,,,4.66,1300,1458
-24,0,7,4,9,1300,1459
-52,0,3,3,8.25,1200,1460
-10,0,,,1.16,1200,1461
1414,0,,,1.91,1200,1462
-39,0,5,3,23,1200,1463
-26,0,4,3,2,1100,1464
13,0,,,2.91,1200,1465
-94,0,3,5,15.75,1200,1466
-114,0,3,1,11.58,1100,1467
-55,0,3,6,3.16,1200,1468
-124,0,3,7,19.16,1300,1469
-31,0,,,1.83,1200,1470
1239,0,7,4,10.16,1200,1471
13,0,6,9,0.66,1200,1472
-7,1,6,1,9.75,1200,1473
-1,0,7,4,1.25,1200,1474
-43,0,5,4,7.58,1200,1475
122,0,2,7,8.5,1200,1476
33,0,7,2,12.5,1200,1477
6,0,,,16.41,1300,1478
1540,0,,,12.91,1200,1479
614,0,,,22.08,1200,1480
-142,0,4,6,16.16,1200,1481
425,0,3,7,9.5,1200,1482
-19,1,,,0.16,1300,1483
-6,0,4,9,4.41,1200,1484
100,0,5,5,19.83,1200,1485
-52,0,2,6,9.66,1200,1486
-36,1,1,5,4.16,1200,1487
805,0,6,1,8.91,1200,1488
40,0,1,8,5.33,1200,1489
114,0,,,1.08,1200,1490
53,1,,,2.58,1200,1491
-21,0,1,4,4.41,1300,1492
438,0,5,5,13.16,1100,1493
389,0,1,1,18.5,1300,1494
168,0,4,5,6.75,1200,1495
-132,0,,,28.66,1200,1496
-202,0,3,6,7.08,1200,1497
14,0,2,7,4.5,1200,1498
-80,1,2,3,1.33,1200,1499
-68,0,,,17.33,1200,1500
119,0,2,7,6.41,1200,1501
1477,0,6,9,38.5,1200,1502
-43,0,4,7,3,1200,1503
35,0,,,11.58,1100,1504
19,1,1,3,7.58,1300,1505
-2,0,4,6,10.33,1200,1506
-47,1,2,2,1.91,1200,1507
338,0,,,4.5,1200,1508
-51,0,3,6,6,1200,1509
-10,1,2,3,3.58,1200,1510
623,0,4,7,6.91,1200,1511
-30,0,3,,1,1200,1512
72,0,3,6,6.08,1200,1513
400,0,6,1,2.75,1200,1514
40,0,5,3,9.41,1200,1515
-3,0,,,2,1200,1516
-154,0,2,1,2.33,1300,1517
-85,0,2,5,12.16,1200,1518
241,0,5,7,8.16,1300,1519
-42,0,4,6,1.83,1200,1520
10,0,,,0.16,1100,1521
10,0,4,4,14.66,1200,1522
692,0,6,6,6.33,1100,1523
-25,0,,,5.33,1200,1524
28,0,,,2.08,1200,1525
-24,0,4,7,3.41,1200,1526
-11,0,3,1,7.83,1200,1527
-4,0,,,16,1300,1528
-23,1,5,1,11,1200,1529
-53,0,1,3,2,1200,1530
91,0,3,,19.16,1200,1531
-23,0,6,6,20.16,1200,1532
-3,0,,,7.08,1200,1533
-15,0,3,6,8,1200,1534
-112,0,5,7,8.66,1200,1535
-37,0,4,5,6.16,1300,1536
142,0,2,4,13.66,1200,1537
-31,1,3,3,0.66,1200,1538
-36,0,4,7,21,1300,1539
125,1,2,6,12.83,1300,1540
688,0,6,6,30.08,1200,1541
-21,0,7,9,34.25,1200,1542
-42,0,3,6,19.58,1200,1543
82,0,7,1,7.33,1100,1544
1,0,2,1,6.75,1300,1545
-17,0,5,4,27.58,1300,1546
-31,0,,,3.08,1100,1547
487,1,4,7,10.75,1200,1548
80,0,3,5,5.41,1200,1549
-15,0,4,6,4.66,1200,1550
-59,0,6,2,6.41,1100,1551
14,1,,,2.66,1200,1552
190,0,3,5,12.83,1100,1553
24,0,4,7,2.25,1300,1554
-6,0,,,0.75,1300,1555
-62,0,4,4,1.66,1300,1556
601,1,2,7,9.41,1200,1557
32,0,,,6.75,1200,1558
-64,1,,,6,1200,1559
-163,0,6,4,11.16,1200,1560
16,0,2,8,5.75,1200,1561
287,0,3,9,5.58,1200,1562
77,0,2,9,11.66,1200,1563
-12,0,2,,6.66,1200,1564
-1,0,,,0.33,1200,1565
-31,0,4,7,8.5,1200,1566
-25,0,,2,11.58,1200,1567
333,0,4,9,3.08,1200,1568
-5,0,5,1,1.66,1200,1569
-152,1,4,1,7.5,1200,1570
-57,1,5,5,17.66,1200,1571
-8,0,,,1.08,1200,1572
-2,0,3,2,3.41,1200,1573
4,1,4,7,7,1200,1574
403,0,4,5,20.25,1200,1575
12,0,3,3,5,1200,1576
362,0,,,21.5,1200,1577
-135,0,4,5,34.41,1200,1578
-28,0,,,3.08,1100,1579
200,0,5,9,19,1200,1580
1311,1,4,8,20,1200,1581
45,0,2,1,1.25,1300,1582
75,0,4,7,1.75,1100,1583
1709,0,4,9,21.83,1200,1584
-46,0,4,6,3.66,1200,1585
978,0,,,19.66,1300,1586
-46,0,7,2,5.41,1100,1587
360,0,4,6,3.58,1200,1588
-209,0,4,1,8.83,1300,1589
587,1,3,7,2.75,1200,1590
-19,0,5,6,3.83,1200,1591
550,0,4,3,5.16,1300,1592
-26,0,4,6,6,1200,1593
131,1,2,3,10.58,1200,1594
-65,0,5,6,2.25,1100,1595
-85,0,,,1.41,1200,1596
451,0,3,9,6.75,1200,1597
356,0,3,1,8.5,1300,1598
-20,0,1,8,0.58,1200,1599
349,0,6,8,11.66,1200,1600
371,0,4,3,31.25,1200,1601
-3,0,,,3.33,1200,1602
319,0,5,9,26.41,1200,1603
248,0,5,6,8.91,1200,1604
37,0,2,9,8.75,1200,1605
-67,0,3,4,15.91,1200,1606
44,1,,,9.16,1200,1607
67,0,3,4,8.41,1200,1608
15,0,7,1,1.16,1300,1609
168,0,3,7,14.58,1200,1610
-28,0,,,17.58,1200,1611
133,0,2,7,10.83,1200,1612
90,0,4,6,23.25,1200,1613
-5,0,3,3,4.75,1200,1614
-31,0,3,8,14.75,1200,1615
-8,0,4,6,14.5,1100,1616
-58,0,3,1,2.91,1200,1617
27,0,,,0.83,1300,1618
92,0,7,4,31.33,1200,1619
-18,0,,,7,1200,1620
345,1,2,7,12.66,1200,1621
