,Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11,frequency,recency
420,100420,1,0,1,1,1,1,1,1,1,1,1,0,10,0
421,100421,1,0,1,1,0,0,0,0,0,0,0,0,3,7
422,100422,1,0,0,0,0,0,0,0,0,0,0,0,1,10
423,100423,1,0,0,0,0,0,0,1,0,0,0,0,2,3
424,100424,1,1,1,0,0,0,0,0,0,0,0,0,3,8
425,100425,1,0,1,0,0,0,1,0,1,0,0,0,4,2
426,100426,1,1,1,1,1,1,1,1,1,1,0,0,10,1
427,100427,1,1,1,1,1,1,0,0,0,0,0,0,6,5
428,100428,1,1,0,1,0,0,0,0,0,0,0,0,3,7
429,100429,1,0,1,1,0,0,1,0,0,1,0,0,5,1
430,100430,1,1,1,1,0,1,1,1,1,0,1,1,9,0
431,100431,1,0,0,1,0,0,0,1,0,0,1,0,4,0
432,100432,1,0,1,1,1,1,1,1,1,1,1,0,10,0
433,100433,1,1,1,1,1,1,1,1,1,1,0,1,10,1
434,100434,1,1,0,0,1,1,0,0,0,0,0,0,4,5
435,100435,1,0,1,0,0,1,0,1,1,0,0,0,5,2
436,100436,1,0,0,0,0,0,0,0,0,0,0,0,1,10
437,100437,1,0,0,0,0,0,0,0,0,0,0,0,1,10
438,100438,1,0,1,1,1,1,1,1,1,1,1,1,10,0
439,100439,1,0,0,0,0,0,0,0,0,0,0,1,1,10
440,100440,1,0,0,0,0,0,0,0,0,0,0,0,1,10
441,100441,1,1,0,1,1,0,1,1,0,1,1,0,8,0
442,100442,1,0,0,0,0,0,0,0,0,0,0,0,1,10
443,100443,1,1,1,1,1,1,1,0,1,0,1,1,9,0
444,100444,1,0,1,0,1,1,1,1,1,1,1,1,9,0
445,100445,1,0,1,0,0,1,0,0,0,0,0,0,3,5
446,100446,1,1,1,1,0,1,0,0,0,0,0,0,5,5
447,100447,1,1,0,0,0,0,0,0,0,0,0,0,2,9
448,100448,1,0,0,0,0,0,0,0,0,0,0,0,1,10
449,100449,1,1,1,1,0,0,0,0,0,0,0,0,4,7
450,100450,1,1,0,1,0,0,0,0,0,0,0,0,3,7
451,100451,1,1,1,1,0,0,0,0,0,0,0,0,4,7
452,100452,1,1,1,0,0,0,0,0,0,0,0,0,3,8
453,100453,1,0,0,0,0,0,0,0,0,0,0,0,1,10
454,100454,1,0,0,0,0,0,1,1,0,1,1,0,5,0
455,100455,1,1,1,0,0,0,0,0,0,0,0,0,3,8
456,100456,1,0,0,0,0,0,0,0,0,0,0,0,1,10
457,100457,1,1,1,1,1,1,1,1,1,1,1,1,11,0
458,100458,1,1,1,1,1,1,1,1,1,1,1,1,11,0
459,100459,1,1,0,0,0,0,0,0,0,0,0,0,2,9
460,100460,1,0,0,1,1,1,0,0,0,0,0,0,4,5
461,100461,1,0,0,0,0,0,0,0,0,0,0,0,1,10
462,100462,1,0,0,0,0,0,0,0,0,0,0,0,1,10
463,100463,1,0,0,0,0,0,0,0,0,0,0,0,1,10
464,100464,1,0,0,1,0,0,1,1,1,0,1,1,6,0
465,100465,1,1,1,1,1,1,1,1,1,0,1,0,10,0
466,100466,1,1,1,1,0,0,0,0,0,0,0,0,4,7
467,100467,1,1,1,1,1,0,1,1,1,1,1,0,10,0
468,100468,1,1,0,1,1,1,1,0,0,0,0,0,6,4
469,100469,1,1,1,1,1,0,0,0,1,1,0,1,7,1
470,100470,1,1,1,1,1,1,1,1,1,1,1,1,11,0
471,100471,1,1,1,1,0,0,0,0,0,0,0,0,4,7
472,100472,1,0,0,0,0,0,0,0,0,0,0,0,1,10
473,100473,1,1,0,0,0,0,0,0,0,0,1,0,3,0
474,100474,1,0,0,0,0,1,1,1,0,1,0,0,5,1
475,100475,1,0,0,0,0,0,1,0,0,0,0,0,2,4
476,100476,1,1,1,1,0,1,0,1,0,0,0,0,6,3
477,100477,1,1,1,0,1,1,0,0,1,1,1,1,8,0
478,100478,1,1,1,0,0,0,0,0,0,0,0,0,3,8
479,100479,1,1,0,1,1,1,1,0,1,1,1,1,9,0
480,100480,1,1,1,1,0,0,0,0,0,0,0,0,4,7
481,100481,1,1,1,1,0,1,1,0,0,0,0,0,6,4
482,100482,1,1,0,0,1,1,0,0,0,0,0,0,4,5
483,100483,1,1,0,1,1,1,1,0,1,1,0,1,8,1
484,100484,1,1,0,1,1,0,0,0,0,0,0,0,4,6
485,100485,1,0,0,0,1,1,0,1,0,0,0,0,4,3
486,100486,1,1,0,0,1,1,1,1,0,1,1,1,8,0
487,100487,1,0,0,0,0,0,0,0,0,0,0,0,1,10
488,100488,1,0,0,0,0,0,0,0,0,0,0,0,1,10
489,100489,1,1,0,0,0,0,0,0,0,0,0,0,2,9
490,100490,1,1,0,0,1,1,0,0,0,0,0,0,4,5
491,100491,1,1,1,1,1,1,1,1,1,1,1,1,11,0
492,100492,1,0,0,0,1,1,0,1,0,0,1,0,5,0
493,100493,1,0,0,0,0,0,0,0,0,0,0,0,1,10
494,100494,1,1,1,1,1,1,0,0,0,0,0,0,6,5
495,100495,1,1,1,1,0,0,0,0,0,0,0,0,4,7
496,100496,1,1,1,1,1,1,0,1,1,1,1,1,10,0
497,100497,1,1,1,1,0,0,0,0,0,0,0,0,4,7
498,100498,1,0,0,1,1,0,1,1,0,0,0,0,5,3
499,100499,1,1,0,1,1,0,1,0,1,1,1,1,8,0
500,100500,1,0,0,1,0,0,1,0,0,0,0,0,3,4
501,100501,1,0,0,1,1,0,0,0,1,1,1,0,6,0
502,100502,1,1,1,1,0,0,0,0,0,0,0,0,4,7
503,100503,1,1,0,0,1,1,1,1,1,1,1,0,9,0
504,100504,1,1,1,0,0,0,0,0,0,0,0,0,3,8
505,100505,1,1,0,0,0,0,0,0,0,0,0,0,2,9
506,100506,1,1,1,1,1,1,0,0,1,1,1,1,9,0
507,100507,1,1,1,1,1,1,1,1,1,1,1,0,11,0
508,100508,1,1,0,0,0,0,0,0,0,0,0,0,2,9
509,100509,1,0,0,0,0,0,0,0,0,0,0,1,1,10
510,100510,1,1,1,1,1,1,0,0,0,0,0,0,6,5
511,100511,1,1,1,0,0,0,0,0,0,0,0,0,3,8
512,100512,1,0,0,0,0,0,0,1,1,1,1,1,5,0
513,100513,1,1,0,1,1,0,0,1,1,1,1,1,8,0
514,100514,1,1,1,0,1,1,0,1,0,0,0,0,6,3
515,100515,1,1,0,1,1,1,1,1,1,1,0,1,9,1
516,100516,1,1,0,1,0,0,0,0,0,0,0,0,3,7
517,100517,1,1,1,1,1,1,1,1,1,1,1,1,11,0
518,100518,1,0,0,1,0,0,0,1,1,0,1,1,5,0
519,100519,1,1,0,1,1,1,0,0,1,1,0,0,7,1
520,100520,1,0,1,1,0,0,0,1,0,0,0,0,4,3
521,100521,1,1,1,1,1,1,1,1,1,0,1,0,10,0
522,100522,1,1,1,1,1,1,1,1,1,0,0,1,9,2
523,100523,1,0,1,1,0,1,0,1,1,1,1,1,8,0
524,100524,1,1,1,1,0,1,1,1,1,1,1,1,10,0
525,100525,1,1,1,1,1,1,1,0,1,1,0,1,9,1
526,100526,1,0,1,0,0,1,0,0,0,0,0,0,3,5
527,100527,1,1,1,1,0,0,0,0,0,0,0,0,4,7
528,100528,1,0,0,0,0,0,0,0,1,0,1,1,3,0
529,100529,1,1,1,1,1,1,1,1,1,1,1,1,11,0
530,100530,1,1,1,0,0,0,0,0,0,0,0,0,3,8
531,100531,1,1,0,1,1,1,1,1,1,1,1,1,10,0
532,100532,1,1,1,1,1,0,1,1,0,1,0,1,8,1
533,100533,1,0,0,0,0,0,0,0,0,0,0,0,1,10
534,100534,1,1,1,1,1,1,1,0,0,0,0,0,7,4
535,100535,1,1,1,1,1,1,1,0,0,0,0,0,7,4
536,100536,1,0,0,1,0,0,0,0,0,0,0,0,2,7
537,100537,1,0,1,1,1,0,0,0,0,0,0,0,4,6
538,100538,1,1,0,1,1,1,1,1,1,1,0,0,9,1
539,100539,1,0,1,1,1,1,0,1,1,0,0,0,7,2
540,100540,1,1,0,1,1,0,1,1,1,1,1,1,9,0
541,100541,1,1,1,1,1,1,0,0,1,0,0,0,7,2
542,100542,1,0,1,1,1,1,0,0,0,0,0,0,5,5
543,100543,1,1,1,1,1,1,1,0,0,0,0,0,7,4
544,100544,1,1,1,1,0,1,0,0,0,0,0,0,5,5
545,100545,1,1,1,0,0,0,0,0,0,0,0,0,3,8
546,100546,1,1,1,1,1,1,0,0,0,0,0,0,6,5
547,100547,1,0,0,1,0,1,0,0,0,0,0,0,3,5
548,100548,1,1,0,0,0,0,0,0,0,0,0,0,2,9
549,100549,1,1,0,0,0,0,0,0,0,0,0,0,2,9
550,100550,1,1,1,1,0,1,1,1,0,1,1,0,9,0
551,100551,1,1,0,1,1,1,1,0,1,1,0,1,8,1
552,100552,1,0,1,1,1,0,1,1,0,1,0,0,7,1
553,100553,1,0,0,0,0,0,0,0,0,0,0,0,1,10
554,100554,1,1,0,0,0,0,0,0,0,0,0,0,2,9
555,100555,1,0,0,0,0,0,1,0,0,0,0,0,2,4
556,100556,1,0,0,0,0,0,0,0,0,0,0,0,1,10
557,100557,1,1,1,0,0,0,0,0,0,1,0,0,4,1
558,100558,1,1,0,1,0,0,0,0,0,0,0,0,3,7
559,100559,1,0,0,0,0,0,0,0,0,0,0,0,1,10
560,100560,1,1,0,1,1,1,1,1,1,0,1,0,9,0
561,100561,1,0,0,0,0,0,0,0,0,0,0,0,1,10
562,100562,1,1,0,0,0,0,0,0,1,0,0,0,3,2
563,100563,1,0,1,0,1,0,0,1,1,0,1,1,6,0
564,100564,1,1,1,1,1,1,1,1,0,0,0,0,8,3
565,100565,1,0,0,0,0,0,0,0,0,0,0,0,1,10
566,100566,1,1,1,1,0,1,0,1,1,1,1,0,9,0
567,100567,1,1,0,0,0,1,0,0,0,0,0,0,3,5
568,100568,1,0,1,1,1,1,0,0,0,0,0,0,5,5
569,100569,1,1,0,0,0,1,1,0,1,1,1,1,7,0
570,100570,1,1,0,0,0,0,0,0,0,0,0,0,2,9
571,100571,1,1,1,0,0,0,0,1,0,1,0,0,5,1
572,100572,1,1,1,1,0,1,0,1,1,1,1,1,9,0
573,100573,1,1,0,0,1,1,0,0,1,0,1,0,6,0
574,100574,1,1,1,0,1,1,0,0,1,0,0,0,6,2
575,100575,1,1,1,1,0,0,0,0,0,0,0,0,4,7
576,100576,1,0,0,0,0,0,0,0,0,0,0,0,1,10
577,100577,1,0,0,0,0,1,0,1,0,1,1,0,5,0
578,100578,1,1,0,0,0,1,0,0,1,0,0,0,4,2
579,100579,1,0,0,0,0,0,0,0,0,0,0,0,1,10
580,100580,1,1,1,1,0,0,0,0,0,0,0,0,4,7
581,100581,1,0,0,1,1,1,1,0,0,0,0,0,5,4
582,100582,1,1,0,1,0,1,0,1,1,1,1,1,8,0
583,100583,1,1,1,1,1,1,0,1,1,1,1,1,10,0
584,100584,1,0,0,0,1,0,0,0,1,1,1,0,5,0
585,100585,1,1,0,1,1,1,1,1,1,1,1,1,10,0
586,100586,1,0,0,0,0,0,0,0,0,0,0,0,1,10
587,100587,1,1,1,1,0,1,1,1,1,0,1,1,9,0
588,100588,1,1,1,0,0,0,0,0,0,0,0,0,3,8
589,100589,1,1,0,1,1,1,1,0,0,0,1,1,7,0
590,100590,1,1,1,1,1,1,1,0,1,0,1,0,9,0
591,100591,1,0,1,1,1,1,1,0,0,0,0,0,6,4
592,100592,1,1,0,0,0,1,0,1,1,1,0,0,6,1
593,100593,1,0,0,0,0,0,0,0,0,0,0,0,1,10
594,100594,1,0,0,0,0,0,0,0,0,0,0,0,1,10
595,100595,1,0,1,0,0,0,0,0,0,0,0,0,2,8
596,100596,1,1,1,1,1,1,1,1,1,1,1,0,11,0
597,100597,1,1,0,0,1,0,1,1,0,1,0,1,6,1
598,100598,1,0,1,1,1,1,1,1,0,0,0,0,7,3
599,100599,1,1,1,1,1,1,1,1,1,1,1,1,11,0
600,100600,1,0,0,0,0,0,0,0,0,0,0,0,1,10
601,100601,1,1,1,1,1,1,1,1,1,1,1,1,11,0
602,100602,1,0,0,0,0,0,0,0,0,0,0,0,1,10
603,100603,1,0,0,0,0,1,1,1,0,1,1,0,6,0
604,100604,1,0,0,1,1,0,0,0,1,0,0,0,4,2
605,100605,1,1,1,1,1,1,1,1,0,1,1,0,10,0
606,100606,1,1,1,1,1,1,0,0,0,0,0,0,6,5
607,100607,1,0,0,0,0,0,0,0,0,0,0,0,1,10
608,100608,1,1,1,1,1,1,1,1,1,1,1,1,11,0
609,100609,1,0,1,1,1,1,1,1,1,1,1,0,10,0
610,100610,1,0,0,0,0,0,0,0,0,0,0,0,1,10
611,100611,1,0,1,0,0,0,0,0,0,0,0,0,2,8
612,100612,1,1,1,1,1,1,1,0,0,0,0,0,7,4
613,100613,1,1,1,1,1,1,0,1,1,1,1,1,10,0
614,100614,1,1,0,1,1,1,1,1,1,1,1,0,10,0
615,100615,1,1,1,0,0,1,1,1,1,1,1,0,9,0
616,100616,1,0,0,0,0,0,0,0,0,0,0,0,1,10
617,100617,1,1,1,0,0,0,1,0,0,1,1,1,6,0
618,100618,1,0,0,0,0,0,0,0,0,0,0,0,1,10
619,100619,1,1,0,0,0,0,0,0,0,0,0,0,2,9
620,100620,1,1,1,1,1,1,1,0,1,1,1,1,10,0
621,100621,1,1,0,1,0,1,1,1,1,1,1,1,9,0
622,100622,1,0,0,0,0,1,1,0,0,0,0,0,3,4
623,100623,1,1,1,1,1,1,1,1,1,1,1,1,11,0
624,100624,1,0,0,0,0,0,0,0,0,0,0,0,1,10
625,100625,1,0,0,0,0,0,0,0,0,0,0,0,1,10
626,100626,1,1,1,1,1,1,1,1,1,1,1,1,11,0
627,100627,1,0,1,0,0,0,0,0,0,0,1,0,3,0
628,100628,1,0,0,0,1,0,1,1,0,0,0,0,4,3
629,100629,1,1,0,0,1,1,1,0,1,1,0,0,7,1
630,100630,1,1,0,1,0,1,0,0,0,0,1,0,5,0
631,100631,1,0,0,0,1,0,0,0,0,0,0,0,2,6
632,100632,1,1,0,0,0,1,0,0,0,0,0,0,3,5
633,100633,1,0,1,0,0,0,0,0,1,1,0,0,4,1
634,100634,1,1,1,1,1,1,1,0,0,0,0,0,7,4
635,100635,1,1,0,0,0,1,0,0,0,0,0,0,3,5
636,100636,1,1,1,1,1,1,1,1,1,0,1,1,10,0
637,100637,1,0,0,0,0,0,0,0,0,0,0,0,1,10
638,100638,1,1,1,0,1,1,0,0,0,0,0,0,5,5
639,100639,1,0,1,0,0,0,0,0,0,0,0,0,2,8
640,100640,1,1,1,1,0,0,0,0,0,0,0,0,4,7
641,100641,1,1,1,1,1,0,0,1,1,0,1,1,8,0
642,100642,1,0,0,0,0,0,0,0,0,0,0,0,1,10
643,100643,1,0,0,0,0,1,0,0,0,0,0,0,2,5
644,100644,1,0,0,0,0,0,0,0,0,0,0,0,1,10
645,100645,1,0,0,0,0,0,0,0,0,0,0,0,1,10
646,100646,1,0,1,0,0,0,0,0,0,0,0,0,2,8
647,100647,1,0,0,1,0,0,0,0,0,0,0,0,2,7
648,100648,1,0,0,0,0,0,0,0,0,0,0,0,1,10
649,100649,1,1,1,0,1,1,0,1,1,0,0,0,7,2
650,100650,1,0,0,0,0,0,0,0,1,1,1,0,4,0
651,100651,1,1,1,1,1,0,0,1,1,1,0,0,8,1
652,100652,1,1,1,0,0,0,0,0,0,0,0,0,3,8
653,100653,1,1,0,1,1,1,1,0,0,0,0,0,6,4
654,100654,1,0,1,0,0,0,0,0,0,1,0,1,3,1
655,100655,1,0,1,0,1,0,0,0,0,0,0,0,3,6
656,100656,1,1,1,1,0,1,1,1,0,0,0,0,7,3
657,100657,1,0,0,0,0,0,0,0,0,0,0,0,1,10
658,100658,1,0,0,0,0,0,0,0,0,0,0,0,1,10
659,100659,1,0,1,0,1,0,1,0,0,0,0,0,4,4
660,100660,1,1,1,1,1,1,1,1,1,1,0,0,10,1
661,100661,1,1,1,1,1,1,1,1,0,0,0,0,8,3
662,100662,1,1,0,0,1,1,0,0,0,0,0,0,4,5
663,100663,1,1,0,1,0,1,0,0,0,0,0,0,4,5
664,100664,1,0,0,0,0,1,0,1,1,1,0,0,5,1
665,100665,1,0,1,0,0,1,1,1,1,1,1,0,8,0
666,100666,1,1,1,1,1,1,1,0,0,0,0,0,7,4
667,100667,1,1,1,1,1,1,1,1,1,1,1,1,11,0
668,100668,1,0,0,0,0,0,0,1,1,1,1,1,5,0
669,100669,1,0,0,0,0,0,0,0,0,0,0,0,1,10
670,100670,1,1,0,0,0,0,0,0,0,0,0,0,2,9
671,100671,1,0,0,1,0,1,1,1,1,1,1,1,8,0
672,100672,1,0,1,0,1,1,1,1,1,1,1,1,9,0
673,100673,1,0,0,0,0,0,0,0,0,0,0,0,1,10
674,100674,1,1,0,0,0,0,0,0,0,0,0,0,2,9
675,100675,1,1,1,1,1,1,0,0,0,0,0,0,6,5
676,100676,1,1,1,1,1,1,1,1,0,1,1,1,10,0
677,100677,1,0,0,0,0,0,0,0,0,0,0,0,1,10
678,100678,1,1,1,1,1,1,1,1,1,1,1,1,11,0
679,100679,1,1,1,1,1,1,1,1,1,1,1,1,11,0
680,100680,1,1,0,1,0,1,1,0,1,1,1,1,8,0
681,100681,1,1,1,0,1,1,0,0,0,0,0,0,5,5
682,100682,1,0,0,0,1,0,0,1,0,0,0,0,3,3
683,100683,1,1,1,1,1,0,1,0,1,1,0,0,8,1
684,100684,1,0,0,0,0,1,1,0,0,0,0,0,3,4
685,100685,1,0,1,0,0,0,0,0,0,0,0,0,2,8
686,100686,1,1,0,0,0,0,0,0,0,0,0,0,2,9
687,100687,1,0,0,0,0,0,0,0,0,0,0,0,1,10
688,100688,1,1,1,1,1,1,0,0,0,0,0,0,6,5
689,100689,1,0,0,0,0,0,0,0,0,0,0,0,1,10
690,100690,1,0,0,0,0,0,0,0,0,0,0,0,1,10
691,100691,1,0,0,0,0,1,1,0,1,1,1,1,6,0
692,100692,1,1,1,1,1,0,0,0,0,0,0,0,5,6
693,100693,1,1,1,1,1,1,1,1,1,0,1,0,10,0
694,100694,1,1,0,1,0,0,0,0,0,0,0,0,3,7
695,100695,1,1,0,0,0,0,0,0,0,0,0,0,2,9
696,100696,1,1,1,1,1,0,0,1,1,1,1,0,9,0
697,100697,1,0,1,0,1,1,1,1,0,1,1,0,8,0
698,100698,1,1,1,0,0,1,1,1,1,1,1,1,9,0
699,100699,1,1,1,1,0,0,1,1,0,1,1,1,8,0
700,100700,1,0,1,0,0,0,0,0,0,0,0,0,2,8
701,100701,1,1,0,1,1,1,1,1,1,1,1,1,10,0
702,100702,1,0,0,0,0,0,0,0,0,0,0,0,1,10
703,100703,1,1,1,1,1,1,1,0,0,0,1,0,8,0
704,100704,1,0,0,0,1,1,1,1,0,0,0,0,5,3
705,100705,1,1,1,1,1,1,1,1,1,1,1,1,11,0
706,100706,1,1,1,1,1,1,0,0,1,1,0,1,8,1
707,100707,1,0,0,0,0,0,0,0,0,0,0,0,1,10
708,100708,1,0,1,1,1,1,1,1,1,0,1,1,9,0
709,100709,1,1,0,1,1,1,1,1,1,1,1,0,10,0
710,100710,1,1,1,0,0,0,1,0,1,1,1,0,7,0
711,100711,1,1,1,0,0,0,0,0,0,0,0,0,3,8
712,100712,1,0,0,0,0,0,0,0,0,0,0,0,1,10
713,100713,1,0,0,0,0,0,0,1,0,0,0,0,2,3
714,100714,1,0,1,1,0,0,0,0,0,0,0,0,3,7
715,100715,1,1,1,0,0,0,1,1,0,0,0,0,5,3
716,100716,1,1,0,0,0,0,0,0,0,0,0,0,2,9
717,100717,1,1,1,1,1,1,1,1,1,1,1,1,11,0
718,100718,1,1,1,1,1,1,1,1,1,1,1,0,11,0
719,100719,1,1,1,0,1,1,1,1,1,1,0,0,9,1
720,100720,1,1,1,1,0,1,0,0,0,1,0,0,6,1
721,100721,1,1,1,1,0,0,0,0,0,0,0,0,4,7
722,100722,1,0,0,0,0,0,0,0,0,0,0,0,1,10
723,100723,1,1,1,1,1,1,1,1,0,0,0,0,8,3
724,100724,1,0,0,0,0,0,0,0,0,0,0,0,1,10
725,100725,1,0,0,0,0,1,0,1,1,0,0,0,4,2
726,100726,1,1,1,1,1,0,1,1,0,0,1,1,8,0
727,100727,1,0,0,0,0,0,0,0,0,0,0,0,1,10
728,100728,1,1,1,1,1,1,1,1,0,0,1,1,9,0
729,100729,1,0,1,0,0,0,0,0,0,0,0,0,2,8
730,100730,1,1,1,0,1,0,0,0,0,1,1,1,6,0
731,100731,1,1,1,1,1,1,1,1,1,1,1,1,11,0
732,100732,1,0,0,0,0,0,0,0,0,0,0,0,1,10
733,100733,1,1,1,0,0,0,0,0,0,0,0,0,3,8
734,100734,1,1,1,1,1,1,1,1,1,1,1,1,11,0
735,100735,1,1,0,1,0,1,1,1,1,0,0,0,7,2
736,100736,1,1,1,1,1,1,1,1,1,1,1,1,11,0
737,100737,1,1,0,1,0,1,1,1,0,1,0,0,7,1
738,100738,1,0,0,0,0,1,0,0,0,1,1,1,4,0
739,100739,1,1,1,1,1,1,1,0,0,0,0,0,7,4
740,100740,1,0,0,0,0,1,1,0,1,1,1,0,6,0
741,100741,1,1,1,1,1,1,1,1,1,1,1,0,11,0
742,100742,1,0,1,0,1,1,0,1,1,0,1,0,7,0
743,100743,1,0,0,0,0,0,0,0,0,0,0,0,1,10
744,100744,1,1,1,0,0,0,0,0,0,0,0,0,3,8
745,100745,1,1,0,0,0,0,0,1,1,0,0,0,4,2
746,100746,1,1,1,1,1,0,0,0,0,0,0,0,5,6
747,100747,1,1,1,0,0,1,1,1,0,1,1,0,8,0
748,100748,1,0,1,1,1,0,0,1,1,1,0,1,7,1
749,100749,1,0,1,1,1,1,1,1,1,1,1,1,10,0
750,100750,1,0,1,1,1,1,1,1,0,1,1,1,9,0
751,100751,1,1,1,1,0,0,0,1,1,1,1,1,8,0
752,100752,1,0,0,0,0,0,0,0,0,0,0,0,1,10
753,100753,1,1,0,0,0,0,0,0,0,0,0,0,2,9
754,100754,1,0,0,0,0,0,0,0,0,0,0,0,1,10
755,100755,1,1,1,1,0,1,1,1,0,1,0,0,8,1
756,100756,1,0,1,0,0,0,0,0,0,0,0,0,2,8
757,100757,1,0,1,1,0,1,0,1,1,0,0,1,6,2
758,100758,1,1,1,1,1,1,1,0,1,1,1,0,10,0
759,100759,1,0,0,0,0,0,0,0,0,0,0,0,1,10
760,100760,1,0,1,1,1,1,1,0,0,1,1,1,8,0
761,100761,1,1,1,1,1,1,1,0,1,1,0,0,9,1
762,100762,1,1,1,1,1,1,1,1,1,0,0,0,9,2
763,100763,1,0,0,0,0,0,0,0,0,0,0,0,1,10
764,100764,1,0,0,0,0,0,0,0,0,0,0,0,1,10
765,100765,1,1,0,1,1,0,0,0,0,0,0,0,4,6
766,100766,1,1,1,1,1,1,1,1,1,0,1,1,10,0
767,100767,1,1,1,0,0,0,0,0,0,0,0,0,3,8
768,100768,1,1,0,1,0,1,1,1,1,1,1,1,9,0
769,100769,1,0,0,1,1,1,1,1,1,1,1,1,9,0
770,100770,1,0,0,0,0,0,0,0,0,0,0,0,1,10
771,100771,1,0,0,0,0,0,0,1,0,0,0,0,2,3
772,100772,1,1,1,1,1,0,0,0,0,1,1,0,7,0
773,100773,1,0,0,0,0,0,0,0,0,0,0,0,1,10
774,100774,1,0,0,0,0,0,0,0,0,0,0,0,1,10
775,100775,1,0,0,0,0,0,1,0,0,0,0,0,2,4
776,100776,1,0,0,0,0,0,0,0,0,0,0,0,1,10
777,100777,1,0,0,0,1,1,1,1,1,1,1,1,8,0
778,100778,1,0,0,0,0,0,0,0,0,0,0,0,1,10
779,100779,1,0,0,0,0,0,0,0,0,0,0,0,1,10
780,100780,1,1,0,0,1,0,0,0,0,0,0,0,3,6
781,100781,1,1,1,1,0,0,0,0,0,0,0,0,4,7
782,100782,1,0,0,0,0,0,0,0,0,0,0,0,1,10
783,100783,1,0,0,0,1,1,0,0,1,0,0,0,4,2
784,100784,1,0,0,0,0,0,0,0,0,0,0,0,1,10
785,100785,1,0,0,0,1,1,1,1,0,0,0,0,5,3
786,100786,1,1,0,0,0,0,0,0,0,0,0,0,2,9
787,100787,1,0,0,0,0,0,0,0,0,0,0,0,1,10
788,100788,1,1,1,0,1,1,0,1,0,0,1,1,7,0
789,100789,1,1,1,1,1,1,1,1,1,1,1,1,11,0
790,100790,1,0,0,0,0,1,1,0,0,1,1,1,5,0
791,100791,1,1,0,0,0,0,0,0,0,0,0,0,2,9
792,100792,1,1,0,0,0,0,0,0,0,0,0,0,2,9
793,100793,1,0,1,1,1,0,1,0,0,0,0,0,5,4
794,100794,1,1,1,1,1,1,1,0,0,0,0,0,7,4
795,100795,1,1,1,1,1,0,1,0,0,1,1,1,8,0
796,100796,1,0,1,1,0,0,0,1,0,0,0,1,4,3
797,100797,1,0,0,0,0,0,0,0,0,0,0,0,1,10
798,100798,1,0,0,1,0,1,0,1,0,0,0,0,4,3
799,100799,1,1,1,1,1,1,0,1,1,1,0,0,9,1
800,100800,1,1,0,0,0,1,1,1,1,1,1,0,8,0
801,100801,1,1,1,1,1,1,1,1,1,1,1,0,11,0
802,100802,1,0,0,0,0,0,0,0,0,0,0,0,1,10
803,100803,1,1,0,0,0,0,0,0,0,0,0,0,2,9
804,100804,1,0,0,0,0,0,0,0,0,0,0,0,1,10
805,100805,1,1,1,0,1,0,1,1,0,0,0,1,6,3
806,100806,1,0,0,0,0,1,1,1,1,1,1,1,7,0
807,100807,1,0,0,0,0,1,1,0,1,0,1,1,5,0
808,100808,1,0,0,1,0,0,1,0,0,0,1,0,4,0
809,100809,1,0,1,1,1,0,1,1,1,0,0,0,7,2
810,100810,1,1,1,1,1,1,1,1,0,0,0,0,8,3
811,100811,1,1,0,0,0,1,0,0,0,0,0,0,3,5
812,100812,1,0,1,1,0,0,0,0,0,0,0,0,3,7
813,100813,1,1,1,1,1,1,1,1,1,0,1,1,10,0
814,100814,1,0,1,0,0,0,1,0,0,0,0,0,3,4
815,100815,1,0,0,0,1,1,1,1,1,1,1,0,8,0
816,100816,1,0,0,0,0,0,0,0,0,0,0,0,1,10
817,100817,1,1,1,1,1,1,1,1,1,1,1,1,11,0
818,100818,1,1,1,0,1,0,0,0,1,0,1,0,6,0
819,100819,1,0,1,1,0,0,0,1,0,0,1,1,5,0
820,100820,1,1,1,1,1,1,1,1,1,1,1,1,11,0
821,100821,1,0,0,0,0,0,0,0,0,0,0,0,1,10
822,100822,1,1,1,1,0,1,1,1,1,1,1,1,10,0
823,100823,1,1,1,1,1,1,1,1,1,0,1,0,10,0
824,100824,1,1,0,0,0,0,1,1,1,1,1,0,7,0
825,100825,1,1,1,0,0,0,1,1,1,1,1,1,8,0
826,100826,1,1,1,0,0,0,0,0,0,0,0,0,3,8
827,100827,1,0,1,0,0,0,0,0,0,0,0,0,2,8
828,100828,1,0,0,0,0,0,0,0,0,0,0,0,1,10
829,100829,1,1,0,0,0,0,0,0,0,0,0,0,2,9
830,100830,1,0,0,0,0,0,0,0,0,0,0,0,1,10
831,100831,1,1,1,1,1,1,1,0,1,1,1,0,10,0
832,100832,1,1,1,0,1,1,0,0,0,0,0,0,5,5
833,100833,1,1,0,1,0,1,0,0,0,0,0,0,4,5
834,100834,1,0,0,0,0,0,0,0,0,0,0,0,1,10
835,100835,1,0,1,0,0,1,0,0,0,0,0,1,3,5
836,100836,1,0,0,0,0,0,0,0,0,0,0,0,1,10
837,100837,1,1,1,1,1,0,0,1,0,1,1,1,8,0
838,100838,1,0,1,0,1,1,0,0,0,0,0,1,4,5
839,100839,1,0,0,0,0,0,0,1,1,1,1,1,5,0
840,100840,1,1,0,0,0,0,0,0,0,0,0,0,2,9
841,100841,1,1,0,0,0,1,0,0,0,0,0,0,3,5
